,two_qubit_reduction,one_qubit_reduction,cx_count_out,cx_count_in,one_qubit_count_out,one_qubit_count_in,n_qubits,n_rep,non_matching_cx,time_diff,arch,algorithm,p_edge,circ_reps
1960,0.0,0.0,10,10,9,9,4,10,0,0.01685619354248047,fully_connected,divide_fast,0.9,1
1961,0.0,0.0,10,10,9,9,4,10,0,1.3862972259521484,fully_connected,pauli_opt,0.9,1
1962,-0.2,-8.88888888888889,12,10,89,9,4,10,0,0.014111042022705078,fully_connected,pyzx,0.9,1
1963,0.2,-2.0,8,10,27,9,4,10,0,0.005235910415649414,fully_connected,tket,0.9,1
1964,0.0,0.0,10,10,9,9,4,11,0,0.016801118850708008,fully_connected,divide_fast,0.9,1
1965,0.0,0.0,10,10,9,9,4,11,0,1.415489673614502,fully_connected,pauli_opt,0.9,1
1966,-0.2,-8.88888888888889,12,10,89,9,4,11,0,0.013932228088378906,fully_connected,pyzx,0.9,1
1967,0.2,-2.111111111111111,8,10,28,9,4,11,0,0.005522966384887695,fully_connected,tket,0.9,1
1968,0.0,0.0,10,10,9,9,4,12,0,0.017777204513549805,fully_connected,divide_fast,0.9,1
1969,0.0,0.0,10,10,9,9,4,12,0,1.404778003692627,fully_connected,pauli_opt,0.9,1
1970,-0.2,-8.88888888888889,12,10,89,9,4,12,0,0.014200925827026367,fully_connected,pyzx,0.9,1
1971,0.2,-2.0,8,10,27,9,4,12,0,0.005341053009033203,fully_connected,tket,0.9,1
1972,0.0,0.0,12,12,10,10,4,13,0,0.019906997680664062,fully_connected,divide_fast,0.9,1
1973,0.0,0.0,12,12,10,10,4,13,0,1.4365301132202148,fully_connected,pauli_opt,0.9,1
1974,0.0,-7.5,12,12,85,10,4,13,0,0.01441502571105957,fully_connected,pyzx,0.9,1
1975,0.5,-1.9,6,12,29,10,4,13,0,0.005427122116088867,fully_connected,tket,0.9,1
1976,0.0,0.0,8,8,8,8,4,14,0,0.014146089553833008,fully_connected,divide_fast,0.9,1
1977,-0.25,0.0,10,8,8,8,4,14,0,1.3400368690490723,fully_connected,pauli_opt,0.9,1
1978,-0.875,-13.0,15,8,112,8,4,14,0,0.0177919864654541,fully_connected,pyzx,0.9,1
1979,0.25,-2.5,6,8,28,8,4,14,0,0.005580902099609375,fully_connected,tket,0.9,1
1980,0.0,0.0,10,10,9,9,4,15,0,0.017067670822143555,fully_connected,divide_fast,0.9,1
1981,0.0,0.0,10,10,9,9,4,15,0,1.3808271884918213,fully_connected,pauli_opt,0.9,1
1982,-0.2,-8.88888888888889,12,10,89,9,4,15,0,0.014325141906738281,fully_connected,pyzx,0.9,1
1983,0.0,-2.0,10,10,27,9,4,15,0,0.0055179595947265625,fully_connected,tket,0.9,1
1984,0.0,0.0,10,10,9,9,4,16,0,0.016947031021118164,fully_connected,divide_fast,0.9,1
1985,0.0,0.0,10,10,9,9,4,16,0,1.4227280616760254,fully_connected,pauli_opt,0.9,1
1986,-0.2,-8.88888888888889,12,10,89,9,4,16,0,0.014429807662963867,fully_connected,pyzx,0.9,1
1987,0.2,-2.0,8,10,27,9,4,16,0,0.005280017852783203,fully_connected,tket,0.9,1
1988,0.0,0.0,12,12,10,10,4,17,0,0.020457983016967773,fully_connected,divide_fast,0.9,1
1989,-0.16666666666666666,0.0,14,12,10,10,4,17,0,1.6102180480957031,fully_connected,pauli_opt,0.9,1
1990,0.0,-7.5,12,12,85,10,4,17,0,0.015128850936889648,fully_connected,pyzx,0.9,1
1991,0.5,-1.9,6,12,29,10,4,17,0,0.005919933319091797,fully_connected,tket,0.9,1
1992,0.0,0.0,10,10,9,9,4,18,0,0.016857147216796875,fully_connected,divide_fast,0.9,1
1993,-0.4,0.0,14,10,9,9,4,18,0,1.5344429016113281,fully_connected,pauli_opt,0.9,1
1994,-0.2,-8.88888888888889,12,10,89,9,4,18,0,0.01431131362915039,fully_connected,pyzx,0.9,1
1995,0.0,-2.0,10,10,27,9,4,18,0,0.005488157272338867,fully_connected,tket,0.9,1
1996,0.0,0.0,12,12,10,10,4,19,0,0.020058155059814453,fully_connected,divide_fast,0.9,1
1997,0.0,0.0,12,12,10,10,4,19,0,1.4443690776824951,fully_connected,pauli_opt,0.9,1
1998,0.0,-7.5,12,12,85,10,4,19,0,0.01443791389465332,fully_connected,pyzx,0.9,1
1999,0.5,-1.9,6,12,29,10,4,19,0,0.0055828094482421875,fully_connected,tket,0.9,1
2000,0.14285714285714285,0.0,12,14,9,9,4,0,0,0.01735091209411621,square,divide_fast,0.9,1
2001,0.0,0.0,14,14,9,9,4,0,0,1.4712340831756592,square,pauli_opt,0.9,1
2002,-0.07142857142857142,-8.88888888888889,15,14,89,9,4,0,11,0.014191865921020508,square,pyzx,0.9,1
2003,0.0,-2.111111111111111,14,14,28,9,4,0,10,0.00576472282409668,square,tket,0.9,1
2004,0.2,0.0,16,20,10,10,4,1,0,0.021113872528076172,square,divide_fast,0.9,1
2005,0.1,0.0,18,20,10,10,4,1,0,1.669497013092041,square,pauli_opt,0.9,1
2006,-0.2,-7.5,24,20,85,10,4,1,14,0.015285015106201172,square,pyzx,0.9,1
2007,0.4,-1.9,12,20,29,10,4,1,8,0.007541179656982422,square,tket,0.9,1
2008,0.2777777777777778,0.0,13,18,9,9,4,2,0,0.01843094825744629,square,divide_fast,0.9,1
2009,0.3333333333333333,0.0,12,18,9,9,4,2,0,1.3906819820404053,square,pauli_opt,0.9,1
2010,0.16666666666666666,-8.88888888888889,15,18,89,9,4,2,0,0.01431894302368164,square,pyzx,0.9,1
2011,0.5555555555555556,-2.0,8,18,27,9,4,2,4,0.0052547454833984375,square,tket,0.9,1
2012,0.2,0.0,16,20,10,10,4,3,0,0.021357059478759766,square,divide_fast,0.9,1
2013,0.2,0.0,16,20,10,10,4,3,0,1.4412460327148438,square,pauli_opt,0.9,1
2014,-0.2,-7.5,24,20,85,10,4,3,14,0.015157938003540039,square,pyzx,0.9,1
2015,0.4,-1.9,12,20,29,10,4,3,8,0.005944013595581055,square,tket,0.9,1
2016,0.2777777777777778,0.0,13,18,9,9,4,4,0,0.018793106079101562,square,divide_fast,0.9,1
2017,0.1111111111111111,0.0,16,18,9,9,4,4,0,1.512681007385254,square,pauli_opt,0.9,1
2018,0.16666666666666666,-8.88888888888889,15,18,89,9,4,4,0,0.014313936233520508,square,pyzx,0.9,1
2019,0.5555555555555556,-2.0,8,18,27,9,4,4,4,0.0051898956298828125,square,tket,0.9,1
2020,0.1111111111111111,0.0,16,18,9,9,4,5,0,0.018280982971191406,square,divide_fast,0.9,1
2021,0.2222222222222222,0.0,14,18,9,9,4,5,0,1.4040350914001465,square,pauli_opt,0.9,1
2022,0.16666666666666666,-8.222222222222221,15,18,83,9,4,5,0,0.013807058334350586,square,pyzx,0.9,1
2023,0.2222222222222222,-2.111111111111111,14,18,28,9,4,5,4,0.005894899368286133,square,tket,0.9,1
2024,0.1111111111111111,0.0,16,18,9,9,4,6,0,0.01833820343017578,square,divide_fast,0.9,1
2025,0.1111111111111111,0.0,16,18,9,9,4,6,0,1.4712998867034912,square,pauli_opt,0.9,1
2026,0.16666666666666666,-8.222222222222221,15,18,83,9,4,6,0,0.01390838623046875,square,pyzx,0.9,1
2027,0.2222222222222222,-2.111111111111111,14,18,28,9,4,6,4,0.0058441162109375,square,tket,0.9,1
2028,0.2,0.0,16,20,10,10,4,7,0,0.021286725997924805,square,divide_fast,0.9,1
2029,0.1,0.0,18,20,10,10,4,7,0,1.632277011871338,square,pauli_opt,0.9,1
2030,-0.2,-7.5,24,20,85,10,4,7,14,0.015230894088745117,square,pyzx,0.9,1
2031,0.4,-1.9,12,20,29,10,4,7,8,0.006078004837036133,square,tket,0.9,1
2032,0.16666666666666666,0.0,10,12,8,8,4,8,0,0.014430046081542969,square,divide_fast,0.9,1
2033,0.0,0.0,12,12,8,8,4,8,0,1.4861271381378174,square,pauli_opt,0.9,1
2034,-0.75,-13.0,21,12,112,8,4,8,12,0.014850854873657227,square,pyzx,0.9,1
2035,0.0,-2.5,12,12,28,8,4,8,0,0.0057179927825927734,square,tket,0.9,1
2036,0.2,0.0,16,20,10,10,4,9,0,0.022028207778930664,square,divide_fast,0.9,1
2037,0.2,0.0,16,20,10,10,4,9,0,1.4581918716430664,square,pauli_opt,0.9,1
2038,-0.2,-7.5,24,20,85,10,4,9,14,0.015887022018432617,square,pyzx,0.9,1
2039,0.4,-1.9,12,20,29,10,4,9,8,0.005852937698364258,square,tket,0.9,1
2040,0.2,0.0,16,20,10,10,4,10,0,0.021348237991333008,square,divide_fast,0.9,1
2041,0.2,0.0,16,20,10,10,4,10,0,1.578873872756958,square,pauli_opt,0.9,1
2042,-0.2,-7.5,24,20,85,10,4,10,14,0.015233755111694336,square,pyzx,0.9,1
2043,0.4,-1.9,12,20,29,10,4,10,8,0.005887269973754883,square,tket,0.9,1
2044,-0.08333333333333333,0.0,13,12,8,8,4,11,0,0.015093088150024414,square,divide_fast,0.9,1
2045,0.16666666666666666,0.0,10,12,8,8,4,11,0,1.3531241416931152,square,pauli_opt,0.9,1
2046,-1.25,-13.0,27,12,112,8,4,11,0,0.015330076217651367,square,pyzx,0.9,1
2047,0.5,-2.375,6,12,27,8,4,11,0,0.0048029422760009766,square,tket,0.9,1
2048,0.2857142857142857,0.0,10,14,9,9,4,12,0,0.01766514778137207,square,divide_fast,0.9,1
2049,0.14285714285714285,0.0,12,14,9,9,4,12,0,1.4650299549102783,square,pauli_opt,0.9,1
2050,-0.21428571428571427,-8.333333333333334,17,14,84,9,4,12,10,0.013833999633789062,square,pyzx,0.9,1
2051,0.42857142857142855,-2.111111111111111,8,14,28,9,4,12,0,0.005215167999267578,square,tket,0.9,1
2052,0.1111111111111111,0.0,16,18,9,9,4,13,0,0.018635988235473633,square,divide_fast,0.9,1
2053,0.2222222222222222,0.0,14,18,9,9,4,13,0,1.4153871536254883,square,pauli_opt,0.9,1
2054,0.16666666666666666,-8.222222222222221,15,18,83,9,4,13,0,0.016972064971923828,square,pyzx,0.9,1
2055,0.2222222222222222,-2.111111111111111,14,18,28,9,4,13,4,0.005920886993408203,square,tket,0.9,1
2056,0.2,0.0,16,20,10,10,4,14,0,0.02106499671936035,square,divide_fast,0.9,1
2057,0.2,0.0,16,20,10,10,4,14,0,1.5420551300048828,square,pauli_opt,0.9,1
2058,-0.2,-7.5,24,20,85,10,4,14,14,0.01613903045654297,square,pyzx,0.9,1
2059,0.4,-1.9,12,20,29,10,4,14,8,0.00587010383605957,square,tket,0.9,1
2060,0.1111111111111111,0.0,16,18,9,9,4,15,0,0.018349170684814453,square,divide_fast,0.9,1
2061,0.1111111111111111,0.0,16,18,9,9,4,15,0,1.5266978740692139,square,pauli_opt,0.9,1
2062,0.2777777777777778,-7.666666666666667,13,18,78,9,4,15,9,0.013113021850585938,square,pyzx,0.9,1
2063,0.2222222222222222,-2.111111111111111,14,18,28,9,4,15,0,0.005849123001098633,square,tket,0.9,1
2064,0.2,0.0,16,20,10,10,4,16,0,0.021234989166259766,square,divide_fast,0.9,1
2065,0.2,0.0,16,20,10,10,4,16,0,1.4613142013549805,square,pauli_opt,0.9,1
2066,-0.2,-7.5,24,20,85,10,4,16,14,0.015372037887573242,square,pyzx,0.9,1
2067,0.4,-1.9,12,20,29,10,4,16,8,0.005892753601074219,square,tket,0.9,1
2068,0.2,0.0,16,20,10,10,4,17,0,0.0212399959564209,square,divide_fast,0.9,1
2069,0.2,0.0,12,20,10,10,4,17,2,1.4282028675079346,square,pauli_opt,0.9,1
2070,-0.2,-7.5,24,20,85,10,4,17,14,0.015276908874511719,square,pyzx,0.9,1
2071,0.4,-1.9,12,20,29,10,4,17,8,0.005941152572631836,square,tket,0.9,1
2072,0.2,0.0,16,20,10,10,4,18,0,0.021146774291992188,square,divide_fast,0.9,1
2073,0.2,0.0,16,20,10,10,4,18,0,1.4592959880828857,square,pauli_opt,0.9,1
2074,-0.2,-7.5,24,20,85,10,4,18,14,0.015568017959594727,square,pyzx,0.9,1
2075,0.4,-1.9,12,20,29,10,4,18,8,0.0059278011322021484,square,tket,0.9,1
2076,0.2,0.0,16,20,10,10,4,19,0,0.02136397361755371,square,divide_fast,0.9,1
2077,0.3,0.0,14,20,10,10,4,19,0,1.4415218830108643,square,pauli_opt,0.9,1
2078,-0.2,-7.5,24,20,85,10,4,19,14,0.015385866165161133,square,pyzx,0.9,1
2079,0.4,-1.9,12,20,29,10,4,19,8,0.005895853042602539,square,tket,0.9,1
2080,0.35714285714285715,0.0,18,28,10,10,4,0,0,0.02149820327758789,line,divide_fast,0.9,1
2081,0.35714285714285715,0.0,18,28,10,10,4,0,0,1.4767160415649414,line,pauli_opt,0.9,1
2082,0.14285714285714285,-7.5,24,28,85,10,4,0,2,0.014722108840942383,line,pyzx,0.9,1
2083,0.5714285714285714,-1.9,12,28,29,10,4,0,2,0.00568699836730957,line,tket,0.9,1
2084,0.2,0.0,16,20,8,8,4,1,0,0.015269041061401367,line,divide_fast,0.9,1
2085,0.4,0.0,12,20,8,8,4,1,0,1.3261497020721436,line,pauli_opt,0.9,1
2086,0.0,-9.875,20,20,87,8,4,1,11,0.012918949127197266,line,pyzx,0.9,1
2087,0.7,-2.5,6,20,28,8,4,1,4,0.005095958709716797,line,tket,0.9,1
2088,0.35714285714285715,0.0,18,28,10,10,4,2,0,0.021465063095092773,line,divide_fast,0.9,1
2089,0.14285714285714285,0.0,24,28,10,10,4,2,0,1.7895989418029785,line,pauli_opt,0.9,1
2090,0.14285714285714285,-7.5,24,28,85,10,4,2,2,0.014722108840942383,line,pyzx,0.9,1
2091,0.5714285714285714,-1.9,12,28,29,10,4,2,2,0.00565791130065918,line,tket,0.9,1
2092,0.35714285714285715,0.0,18,28,10,10,4,3,0,0.02340412139892578,line,divide_fast,0.9,1
2093,0.42857142857142855,0.0,16,28,10,10,4,3,0,1.6090507507324219,line,pauli_opt,0.9,1
2094,0.14285714285714285,-7.5,24,28,85,10,4,3,2,0.014700889587402344,line,pyzx,0.9,1
2095,0.5714285714285714,-1.9,12,28,29,10,4,3,2,0.005873918533325195,line,tket,0.9,1
2096,0.23076923076923078,0.0,20,26,9,9,4,4,0,0.018683910369873047,line,divide_fast,0.9,1
2097,0.3076923076923077,0.0,18,26,9,9,4,4,0,1.5035231113433838,line,pauli_opt,0.9,1
2098,0.4230769230769231,-8.88888888888889,15,26,89,9,4,4,4,0.01417088508605957,line,pyzx,0.9,1
2099,0.15384615384615385,-2.0,22,26,27,9,4,4,8,0.006197929382324219,line,tket,0.9,1
2100,0.3076923076923077,0.0,18,26,9,9,4,5,0,0.018889904022216797,line,divide_fast,0.9,1
2101,0.5384615384615384,0.0,12,26,9,9,4,5,0,1.441044807434082,line,pauli_opt,0.9,1
2102,0.15384615384615385,-7.666666666666667,22,26,78,9,4,5,10,0.013527154922485352,line,pyzx,0.9,1
2103,0.11538461538461539,-2.111111111111111,23,26,28,9,4,5,6,0.006474971771240234,line,tket,0.9,1
2104,0.35714285714285715,0.0,18,28,10,10,4,6,0,0.02154707908630371,line,divide_fast,0.9,1
2105,0.14285714285714285,0.0,24,28,10,10,4,6,0,1.7836620807647705,line,pauli_opt,0.9,1
2106,0.14285714285714285,-7.5,24,28,85,10,4,6,2,0.014764070510864258,line,pyzx,0.9,1
2107,0.5714285714285714,-1.9,12,28,29,10,4,6,2,0.005666971206665039,line,tket,0.9,1
2108,0.4,0.0,12,20,8,8,4,7,0,0.015377998352050781,line,divide_fast,0.9,1
2109,0.4,0.0,12,20,8,8,4,7,0,1.3588809967041016,line,pauli_opt,0.9,1
2110,-0.65,-13.0,33,20,112,8,4,7,11,0.015500068664550781,line,pyzx,0.9,1
2111,0.7,-2.375,6,20,27,8,4,7,2,0.004710197448730469,line,tket,0.9,1
2112,0.35714285714285715,0.0,18,28,10,10,4,8,0,0.021586894989013672,line,divide_fast,0.9,1
2113,0.35714285714285715,0.0,14,28,10,10,4,8,2,1.6270997524261475,line,pauli_opt,0.9,1
2114,0.14285714285714285,-7.5,24,28,85,10,4,8,2,0.014782905578613281,line,pyzx,0.9,1
2115,0.5714285714285714,-1.9,12,28,29,10,4,8,2,0.005684852600097656,line,tket,0.9,1
2116,0.4,0.0,12,20,8,8,4,9,0,0.015437841415405273,line,divide_fast,0.9,1
2117,0.5,0.0,10,20,8,8,4,9,0,1.281303882598877,line,pauli_opt,0.9,1
2118,0.0,-9.875,20,20,87,8,4,9,13,0.012905120849609375,line,pyzx,0.9,1
2119,0.7,-2.5,6,20,28,8,4,9,2,0.00494694709777832,line,tket,0.9,1
2120,0.35714285714285715,0.0,18,28,10,10,4,10,0,0.021528005599975586,line,divide_fast,0.9,1
2121,0.2857142857142857,0.0,20,28,10,10,4,10,0,1.685513973236084,line,pauli_opt,0.9,1
2122,0.14285714285714285,-7.5,24,28,85,10,4,10,2,0.014861822128295898,line,pyzx,0.9,1
2123,0.5714285714285714,-1.9,12,28,29,10,4,10,2,0.0056231021881103516,line,tket,0.9,1
2124,0.35714285714285715,0.0,18,28,10,10,4,11,0,0.021760940551757812,line,divide_fast,0.9,1
2125,0.14285714285714285,0.0,24,28,10,10,4,11,0,1.7057809829711914,line,pauli_opt,0.9,1
2126,0.14285714285714285,-7.5,24,28,85,10,4,11,2,0.01551961898803711,line,pyzx,0.9,1
2127,0.5714285714285714,-1.9,12,28,29,10,4,11,2,0.0056798458099365234,line,tket,0.9,1
2128,0.2727272727272727,0.0,16,22,9,9,4,12,0,0.01860189437866211,line,divide_fast,0.9,1
2129,0.36363636363636365,0.0,14,22,9,9,4,12,0,1.4774441719055176,line,pauli_opt,0.9,1
2130,0.3181818181818182,-8.88888888888889,15,22,89,9,4,12,11,0.014625072479248047,line,pyzx,0.9,1
2131,0.36363636363636365,-2.111111111111111,14,22,28,9,4,12,6,0.0054912567138671875,line,tket,0.9,1
2132,0.35714285714285715,0.0,18,28,10,10,4,13,0,0.021665096282958984,line,divide_fast,0.9,1
2133,0.2857142857142857,0.0,20,28,10,10,4,13,0,1.6664190292358398,line,pauli_opt,0.9,1
2134,0.14285714285714285,-7.5,24,28,85,10,4,13,2,0.014923095703125,line,pyzx,0.9,1
2135,0.5714285714285714,-1.9,12,28,29,10,4,13,2,0.0055942535400390625,line,tket,0.9,1
2136,0.35714285714285715,0.0,18,28,10,10,4,14,0,0.021368980407714844,line,divide_fast,0.9,1
2137,0.42857142857142855,0.0,16,28,10,10,4,14,0,1.445279836654663,line,pauli_opt,0.9,1
2138,0.14285714285714285,-7.5,24,28,85,10,4,14,2,0.01489400863647461,line,pyzx,0.9,1
2139,0.5714285714285714,-1.9,12,28,29,10,4,14,2,0.005697011947631836,line,tket,0.9,1
2140,0.23076923076923078,0.0,20,26,9,9,4,15,0,0.019724130630493164,line,divide_fast,0.9,1
2141,0.38461538461538464,0.0,16,26,9,9,4,15,0,1.5347657203674316,line,pauli_opt,0.9,1
2142,0.4230769230769231,-8.88888888888889,15,26,89,9,4,15,4,0.014306068420410156,line,pyzx,0.9,1
2143,0.15384615384615385,-2.0,22,26,27,9,4,15,8,0.006339073181152344,line,tket,0.9,1
2144,0.35714285714285715,0.0,18,28,10,10,4,16,0,0.021579980850219727,line,divide_fast,0.9,1
2145,0.42857142857142855,0.0,16,28,10,10,4,16,0,1.456212043762207,line,pauli_opt,0.9,1
2146,0.14285714285714285,-7.5,24,28,85,10,4,16,2,0.014809846878051758,line,pyzx,0.9,1
2147,0.5714285714285714,-1.9,12,28,29,10,4,16,2,0.005635738372802734,line,tket,0.9,1
2148,0.35714285714285715,0.0,18,28,10,10,4,17,0,0.021378040313720703,line,divide_fast,0.9,1
2149,0.35714285714285715,0.0,18,28,10,10,4,17,0,1.8075730800628662,line,pauli_opt,0.9,1
2150,0.14285714285714285,-7.5,24,28,85,10,4,17,2,0.015171051025390625,line,pyzx,0.9,1
2151,0.5714285714285714,-1.9,12,28,29,10,4,17,2,0.00569605827331543,line,tket,0.9,1
2152,0.35714285714285715,0.0,18,28,10,10,4,18,0,0.021435976028442383,line,divide_fast,0.9,1
2153,0.2857142857142857,0.0,20,28,10,10,4,18,0,1.6356947422027588,line,pauli_opt,0.9,1
2154,0.14285714285714285,-7.5,24,28,85,10,4,18,2,0.01491093635559082,line,pyzx,0.9,1
2155,0.5714285714285714,-1.9,12,28,29,10,4,18,2,0.005598783493041992,line,tket,0.9,1
2156,0.35714285714285715,0.0,18,28,10,10,4,19,0,0.021546125411987305,line,divide_fast,0.9,1
2157,0.2857142857142857,0.0,16,28,10,10,4,19,2,1.6385209560394287,line,pauli_opt,0.9,1
2158,0.14285714285714285,-7.5,24,28,85,10,4,19,2,0.015059947967529297,line,pyzx,0.9,1
2159,0.5714285714285714,-1.9,12,28,29,10,4,19,2,0.005593776702880859,line,tket,0.9,1
2160,0.0,0.0,30,30,27,27,4,0,0,0.02397894859313965,fully_connected,divide_fast,0.9,3
2161,0.0,0.0,30,30,27,27,4,0,0,1.3796029090881348,fully_connected,pauli_opt,0.9,3
2162,0.6,-2.2962962962962963,12,30,89,27,4,0,0,0.02350306510925293,fully_connected,pyzx,0.9,3
2163,0.6666666666666666,0.0,10,30,27,27,4,0,0,0.006047964096069336,fully_connected,tket,0.9,3
2164,0.0,0.0,36,36,30,30,4,1,0,0.027811288833618164,fully_connected,divide_fast,0.9,3
2165,0.0,0.0,36,36,30,30,4,1,0,1.4181606769561768,fully_connected,pauli_opt,0.9,3
2166,0.6111111111111112,-1.8666666666666667,14,36,86,30,4,1,0,0.024791240692138672,fully_connected,pyzx,0.9,3
2167,0.8333333333333334,0.16666666666666666,6,36,25,30,4,1,0,0.00548100471496582,fully_connected,tket,0.9,3
2168,0.0,0.0,36,36,30,30,4,2,0,0.028023719787597656,fully_connected,divide_fast,0.9,3
2169,0.0,0.0,36,36,30,30,4,2,0,1.4366309642791748,fully_connected,pauli_opt,0.9,3
2170,0.6111111111111112,-1.8666666666666667,14,36,86,30,4,2,0,0.024986982345581055,fully_connected,pyzx,0.9,3
2171,0.8333333333333334,0.16666666666666666,6,36,25,30,4,2,0,0.005609989166259766,fully_connected,tket,0.9,3
2172,0.0,0.0,30,30,27,27,4,3,0,0.023796796798706055,fully_connected,divide_fast,0.9,3
2173,0.0,0.0,30,30,27,27,4,3,0,1.3800721168518066,fully_connected,pauli_opt,0.9,3
2174,0.5333333333333333,-2.5555555555555554,14,30,96,27,4,3,0,0.024260997772216797,fully_connected,pyzx,0.9,3
2175,0.7333333333333333,0.1111111111111111,8,30,24,27,4,3,0,0.00546574592590332,fully_connected,tket,0.9,3
2176,0.0,0.0,24,24,24,24,4,4,0,0.020251035690307617,fully_connected,divide_fast,0.9,3
2177,0.0,0.0,24,24,24,24,4,4,0,1.3459110260009766,fully_connected,pauli_opt,0.9,3
2178,0.5416666666666666,-2.5833333333333335,11,24,86,24,4,4,0,0.0209653377532959,fully_connected,pyzx,0.9,3
2179,0.375,-0.25,15,24,30,24,4,4,0,0.006733894348144531,fully_connected,tket,0.9,3
2180,0.0,0.0,36,36,30,30,4,5,0,0.02815389633178711,fully_connected,divide_fast,0.9,3
2181,0.0,0.0,36,36,30,30,4,5,0,1.448146104812622,fully_connected,pauli_opt,0.9,3
2182,0.6111111111111112,-1.8666666666666667,14,36,86,30,4,5,0,0.028940200805664062,fully_connected,pyzx,0.9,3
2183,0.8333333333333334,0.16666666666666666,6,36,25,30,4,5,0,0.005431175231933594,fully_connected,tket,0.9,3
2184,0.0,0.0,36,36,30,30,4,6,0,0.02813720703125,fully_connected,divide_fast,0.9,3
2185,0.0,0.0,36,36,30,30,4,6,0,1.4411230087280273,fully_connected,pauli_opt,0.9,3
2186,0.6111111111111112,-1.8666666666666667,14,36,86,30,4,6,0,0.025578022003173828,fully_connected,pyzx,0.9,3
2187,0.8333333333333334,0.16666666666666666,6,36,25,30,4,6,0,0.0054340362548828125,fully_connected,tket,0.9,3
2188,0.0,0.0,36,36,30,30,4,7,0,0.02792191505432129,fully_connected,divide_fast,0.9,3
2189,0.0,0.0,36,36,30,30,4,7,0,1.432307243347168,fully_connected,pauli_opt,0.9,3
2190,0.6111111111111112,-1.8666666666666667,14,36,86,30,4,7,0,0.024970054626464844,fully_connected,pyzx,0.9,3
2191,0.8333333333333334,0.16666666666666666,6,36,25,30,4,7,0,0.005475759506225586,fully_connected,tket,0.9,3
2192,0.0,0.0,30,30,27,27,4,8,0,0.023957014083862305,fully_connected,divide_fast,0.9,3
2193,0.0,0.0,30,30,27,27,4,8,0,1.3908019065856934,fully_connected,pauli_opt,0.9,3
2194,0.5333333333333333,-2.5555555555555554,14,30,96,27,4,8,0,0.023699283599853516,fully_connected,pyzx,0.9,3
2195,0.7333333333333333,0.1111111111111111,8,30,24,27,4,8,0,0.005589962005615234,fully_connected,tket,0.9,3
2196,0.0,0.0,30,30,27,27,4,9,0,0.024871826171875,fully_connected,divide_fast,0.9,3
2197,0.0,0.0,30,30,27,27,4,9,0,1.3982720375061035,fully_connected,pauli_opt,0.9,3
2198,0.5333333333333333,-2.5555555555555554,14,30,96,27,4,9,0,0.023563146591186523,fully_connected,pyzx,0.9,3
2199,0.7333333333333333,0.1111111111111111,8,30,24,27,4,9,0,0.005784273147583008,fully_connected,tket,0.9,3
2200,0.0,0.0,30,30,27,27,4,10,0,0.02386784553527832,fully_connected,divide_fast,0.9,3
2201,0.0,0.0,30,30,27,27,4,10,0,1.3761630058288574,fully_connected,pauli_opt,0.9,3
2202,0.5666666666666667,-2.2962962962962963,13,30,89,27,4,10,0,0.024609088897705078,fully_connected,pyzx,0.9,3
2203,0.7333333333333333,0.037037037037037035,8,30,26,27,4,10,0,0.005823373794555664,fully_connected,tket,0.9,3
2204,0.0,0.0,36,36,30,30,4,11,0,0.028329133987426758,fully_connected,divide_fast,0.9,3
2205,0.0,0.0,36,36,30,30,4,11,0,1.443053960800171,fully_connected,pauli_opt,0.9,3
2206,0.6111111111111112,-1.8666666666666667,14,36,86,30,4,11,0,0.025316953659057617,fully_connected,pyzx,0.9,3
2207,0.8333333333333334,0.16666666666666666,6,36,25,30,4,11,0,0.0055201053619384766,fully_connected,tket,0.9,3
2208,0.0,0.0,30,30,27,27,4,12,0,0.024450063705444336,fully_connected,divide_fast,0.9,3
2209,0.0,0.0,30,30,27,27,4,12,0,1.396916151046753,fully_connected,pauli_opt,0.9,3
